user_id,date,description,merchant,category,amount,is_injected_anomaly
synthetic-user-4,2025-06-24,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1772.39,0
synthetic-user-4,2025-06-25,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2529.19,0
synthetic-user-4,2025-06-28,LUXURY WATCH BOUTIQUE,LUXURY WATCH BOUTIQUE,Shopping,48854.65,1
synthetic-user-4,2025-06-28,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,473.13,0
synthetic-user-5,2025-01-15,SALARY CREDIT,SALARY CREDIT,Salary,72990.0,0
synthetic-user-5,2025-01-17,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,528.02,0
synthetic-user-5,2025-01-20,FLIPKART,FLIPKART,Shopping,927.89,0
synthetic-user-5,2025-01-20,MYNTRA,MYNTRA,Shopping,1641.77,0
synthetic-user-5,2025-01-21,DMART,DMART,Groceries,2172.79,0
synthetic-user-5,2025-01-24,DMART,DMART,Groceries,1719.48,0
synthetic-user-5,2025-01-27,UBER,UBER,Transportation,185.75,0
synthetic-user-5,2025-01-28,DMART,DMART,Groceries,2221.88,0
synthetic-user-5,2025-01-28,SWIGGY,SWIGGY,Food,443.08,0
synthetic-user-5,2025-01-31,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,702.88,0
synthetic-user-5,2025-02-03,SALARY CREDIT,SALARY CREDIT,Salary,62393.09,0
synthetic-user-5,2025-02-06,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14067.65,0
synthetic-user-5,2025-02-06,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1004.42,0
synthetic-user-5,2025-02-08,LUXURY WATCH BOUTIQUE,LUXURY WATCH BOUTIQUE,Shopping,22569.4,1
synthetic-user-5,2025-02-11,SALARY CREDIT,SALARY CREDIT,Salary,60451.94,0
synthetic-user-5,2025-02-11,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,439.83,0
synthetic-user-5,2025-02-13,ZOMATO,ZOMATO,Food,404.07,0
synthetic-user-5,2025-02-14,BIGBASKET,BIGBASKET,Groceries,1257.68,0
synthetic-user-5,2025-02-15,ZOMATO,ZOMATO,Food,347.2,0
synthetic-user-5,2025-02-15,BIGBASKET,BIGBASKET,Groceries,1564.71,0
synthetic-user-5,2025-02-16,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,734.86,0
synthetic-user-5,2025-02-19,DMART,DMART,Groceries,1684.41,0
synthetic-user-5,2025-02-20,ZOMATO,ZOMATO,Food,333.09,0
synthetic-user-5,2025-02-21,FLIPKART,FLIPKART,Shopping,921.19,0
synthetic-user-5,2025-02-23,ZERODHA,ZERODHA,Investment,6126.41,0
synthetic-user-5,2025-02-23,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2154.68,0
synthetic-user-5,2025-02-23,DMART,DMART,Groceries,1951.9,0
synthetic-user-5,2025-02-24,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,923.66,0
synthetic-user-5,2025-02-27,AMAZON,AMAZON,Shopping,1078.76,0
synthetic-user-5,2025-02-27,STARBUCKS,STARBUCKS,Food,223.83,0
synthetic-user-5,2025-03-02,AMAZON,AMAZON,Shopping,1074.45,0
synthetic-user-5,2025-03-05,MYNTRA,MYNTRA,Shopping,1066.63,0
synthetic-user-5,2025-03-05,STARBUCKS,STARBUCKS,Food,245.04,0
synthetic-user-5,2025-03-07,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,375.78,0
synthetic-user-5,2025-03-10,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2374.72,0
synthetic-user-5,2025-03-12,MYNTRA,MYNTRA,Shopping,1265.64,0
synthetic-user-5,2025-03-13,SALARY CREDIT,SALARY CREDIT,Salary,69925.18,0
synthetic-user-5,2025-03-13,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,10368.95,0
synthetic-user-5,2025-03-13,UBER,UBER,Transportation,198.97,0
synthetic-user-5,2025-03-16,DMART,DMART,Groceries,2003.98,0
synthetic-user-5,2025-03-18,AMAZON,AMAZON,Shopping,1341.75,0
synthetic-user-5,2025-03-18,UBER,UBER,Transportation,215.7,0
synthetic-user-5,2025-03-18,FLIPKART,FLIPKART,Shopping,962.18,0
synthetic-user-5,2025-03-21,BIGBASKET,BIGBASKET,Groceries,1126.79,0
synthetic-user-5,2025-03-21,STARBUCKS,STARBUCKS,Food,268.05,0
synthetic-user-5,2025-03-24,BIGBASKET,BIGBASKET,Groceries,17893.39,1
synthetic-user-5,2025-03-27,SALARY CREDIT,SALARY CREDIT,Salary,70170.29,0
synthetic-user-5,2025-03-27,STARBUCKS,STARBUCKS,Food,247.9,0
synthetic-user-5,2025-03-29,FLIPKART,FLIPKART,Shopping,930.78,0
synthetic-user-5,2025-03-30,DMART,DMART,Groceries,1715.91,0
synthetic-user-5,2025-03-30,SWIGGY,SWIGGY,Food,288.68,0
synthetic-user-5,2025-03-31,OLA CABS,OLA CABS,Transportation,169.27,0
synthetic-user-5,2025-04-03,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14070.97,0
synthetic-user-5,2025-04-04,BIGBASKET,BIGBASKET,Groceries,1573.52,0
synthetic-user-5,2025-04-07,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2330.37,0
synthetic-user-5,2025-04-09,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,989.39,0
synthetic-user-5,2025-04-11,SWIGGY,SWIGGY,Food,371.71,0
synthetic-user-5,2025-04-13,ZERODHA,ZERODHA,Investment,5281.21,0
synthetic-user-5,2025-04-13,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1138.6,0
synthetic-user-5,2025-04-16,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,798.62,0
synthetic-user-5,2025-04-16,MYNTRA,MYNTRA,Shopping,1500.79,0
synthetic-user-5,2025-04-17,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1868.25,0
synthetic-user-5,2025-04-20,STARBUCKS,STARBUCKS,Food,292.54,0
synthetic-user-5,2025-04-20,SWIGGY,SWIGGY,Food,348.86,0
synthetic-user-5,2025-04-20,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,624.54,0
synthetic-user-5,2025-04-22,ZERODHA,ZERODHA,Investment,5084.47,0
synthetic-user-5,2025-04-25,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,379.56,0
synthetic-user-5,2025-04-26,FLIPKART,FLIPKART,Shopping,1297.11,0
synthetic-user-5,2025-04-27,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,695.42,0
synthetic-user-5,2025-04-27,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2119.77,0
synthetic-user-5,2025-04-27,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1566.21,0
synthetic-user-5,2025-04-27,ZOMATO,ZOMATO,Food,364.07,0
synthetic-user-5,2025-04-28,DMART,DMART,Groceries,2459.75,0
synthetic-user-5,2025-04-28,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,480.6,0
synthetic-user-5,2025-04-30,DMART,DMART,Groceries,1924.46,0
synthetic-user-5,2025-05-02,BIGBASKET,BIGBASKET,Groceries,1507.37,0
synthetic-user-5,2025-05-05,STARBUCKS,STARBUCKS,Food,240.93,0
synthetic-user-5,2025-05-07,STARBUCKS,STARBUCKS,Food,205.17,0
synthetic-user-5,2025-05-07,UBER,UBER,Transportation,200.87,0
synthetic-user-5,2025-05-09,BIGBASKET,BIGBASKET,Groceries,1765.28,0
synthetic-user-5,2025-05-09,ZERODHA,ZERODHA,Investment,4307.56,0
synthetic-user-5,2025-05-09,SWIGGY,SWIGGY,Food,352.03,0
synthetic-user-5,2025-05-12,UBER,UBER,Transportation,233.87,0
synthetic-user-5,2025-05-12,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2239.75,0
synthetic-user-5,2025-05-14,STARBUCKS,STARBUCKS,Food,277.97,0
synthetic-user-5,2025-05-16,ZOMATO,ZOMATO,Food,446.55,0
synthetic-user-5,2025-05-16,STARBUCKS,STARBUCKS,Food,311.17,0
synthetic-user-5,2025-05-19,FLIPKART,FLIPKART,Shopping,911.13,0
synthetic-user-5,2025-05-19,FLIPKART,FLIPKART,Shopping,1168.36,0
synthetic-user-5,2025-05-21,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,804.37,0
synthetic-user-5,2025-05-24,OLA CABS,OLA CABS,Transportation,188.12,0
synthetic-user-5,2025-05-25,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2607.5,0
synthetic-user-5,2025-05-25,SWIGGY,SWIGGY,Food,359.81,0
synthetic-user-5,2025-05-28,FLIPKART,FLIPKART,Shopping,1146.35,0
synthetic-user-5,2025-05-29,ZOMATO,ZOMATO,Food,444.79,0
synthetic-user-5,2025-05-30,STARBUCKS,STARBUCKS,Food,276.18,0
synthetic-user-5,2025-06-02,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,668.24,0
synthetic-user-5,2025-06-05,STARBUCKS,STARBUCKS,Food,211.11,0
synthetic-user-5,2025-06-08,ZOMATO,ZOMATO,Food,365.4,0
synthetic-user-5,2025-06-11,DMART,DMART,Groceries,2019.37,0
synthetic-user-5,2025-06-13,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,668.64,0
synthetic-user-5,2025-06-15,AMAZON,AMAZON,Shopping,1244.36,0
synthetic-user-5,2025-06-16,BIGBASKET,BIGBASKET,Groceries,2036.62,0
synthetic-user-5,2025-06-17,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,12753.69,0
synthetic-user-5,2025-06-19,OLA CABS,OLA CABS,Transportation,185.84,0
synthetic-user-5,2025-06-22,AMAZON,AMAZON,Shopping,1247.05,0
synthetic-user-5,2025-06-24,ZOMATO,ZOMATO,Food,379.11,0
synthetic-user-5,2025-06-25,MYNTRA,MYNTRA,Shopping,1711.44,0
synthetic-user-5,2025-06-27,ZOMATO,ZOMATO,Food,475.91,0
synthetic-user-5,2025-06-29,UBER,UBER,Transportation,229.96,0
synthetic-user-5,2025-07-02,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,463.33,0
synthetic-user-5,2025-07-03,BIGBASKET,BIGBASKET,Groceries,1541.02,0
synthetic-user-5,2025-07-03,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,922.36,0
synthetic-user-5,2025-07-04,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,510.94,0
synthetic-user-5,2025-07-04,AMAZON,AMAZON,Shopping,1382.64,0
synthetic-user-5,2025-07-04,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,34954.41,1
synthetic-user-5,2025-07-05,MYNTRA,MYNTRA,Shopping,1885.84,0
synthetic-user-5,2025-07-05,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2748.59,0
synthetic-user-5,2025-07-08,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,576.45,0
synthetic-user-5,2025-07-09,AMAZON,AMAZON,Shopping,1098.74,0
synthetic-user-6,2025-01-12,ZOMATO,ZOMATO,Food,337.34,0
synthetic-user-6,2025-01-14,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,388.55,0
synthetic-user-6,2025-01-17,AMAZON,AMAZON,Shopping,1060.8,0
synthetic-user-6,2025-01-18,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,497.19,0
synthetic-user-6,2025-01-18,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,480.61,0
synthetic-user-6,2025-01-20,ZERODHA,ZERODHA,Investment,5166.5,0
synthetic-user-6,2025-01-22,UBER,UBER,Transportation,239.91,0
synthetic-user-6,2025-01-22,AMAZON,AMAZON,Shopping,1239.57,0
synthetic-user-6,2025-01-22,SALARY CREDIT,SALARY CREDIT,Salary,48645.5,0
synthetic-user-6,2025-01-23,BIGBASKET,BIGBASKET,Groceries,1429.4,0
synthetic-user-6,2025-01-24,AMAZON,AMAZON,Shopping,888.5,0
synthetic-user-6,2025-01-24,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,944.22,0
synthetic-user-6,2025-01-27,UBER,UBER,Transportation,218.0,0
synthetic-user-6,2025-01-29,SWIGGY,SWIGGY,Food,412.9,0
synthetic-user-6,2025-01-31,DMART,DMART,Groceries,1821.29,0
synthetic-user-6,2025-02-03,UBER,UBER,Transportation,192.52,0
synthetic-user-6,2025-02-06,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,24846.4,1
synthetic-user-6,2025-02-09,OLA CABS,OLA CABS,Transportation,1950.96,1
synthetic-user-6,2025-02-11,MYNTRA,MYNTRA,Shopping,1618.41,0
synthetic-user-6,2025-02-12,ZERODHA,ZERODHA,Investment,5155.0,0
synthetic-user-6,2025-02-14,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,608.59,0
synthetic-user-6,2025-02-14,MYNTRA,MYNTRA,Shopping,1181.97,0
synthetic-user-6,2025-02-15,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2418.17,0
synthetic-user-6,2025-02-17,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,284.19,0
synthetic-user-6,2025-02-19,UBER,UBER,Transportation,164.75,0
synthetic-user-6,2025-02-21,SWIGGY,SWIGGY,Food,409.12,0
synthetic-user-6,2025-02-24,ZOMATO,ZOMATO,Food,421.74,0
synthetic-user-6,2025-02-25,BIGBASKET,BIGBASKET,Groceries,1679.27,0
synthetic-user-6,2025-02-28,STARBUCKS,STARBUCKS,Food,258.03,0
synthetic-user-6,2025-03-01,STARBUCKS,STARBUCKS,Food,356.27,0
synthetic-user-6,2025-03-03,AMAZON,AMAZON,Shopping,1269.34,0
synthetic-user-6,2025-03-05,BIGBASKET,BIGBASKET,Groceries,1834.83,0
synthetic-user-6,2025-03-05,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14352.03,0
synthetic-user-6,2025-03-08,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,363.48,0
synthetic-user-6,2025-03-10,BIGBASKET,BIGBASKET,Groceries,1688.52,0
synthetic-user-6,2025-03-11,STARBUCKS,STARBUCKS,Food,191.82,0
synthetic-user-6,2025-03-11,MYNTRA,MYNTRA,Shopping,1492.61,0
synthetic-user-6,2025-03-13,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,641.16,0
synthetic-user-6,2025-03-14,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,624.22,0
synthetic-user-6,2025-03-16,SALARY CREDIT,SALARY CREDIT,Salary,55370.39,0
synthetic-user-6,2025-03-16,UBER,UBER,Transportation,174.99,0
synthetic-user-6,2025-03-16,OLA CABS,OLA CABS,Transportation,162.01,0
synthetic-user-6,2025-03-17,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,430.91,0
synthetic-user-6,2025-03-19,FLIPKART,FLIPKART,Shopping,761.01,0
synthetic-user-6,2025-03-20,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,444.22,0
synthetic-user-6,2025-03-21,SWIGGY,SWIGGY,Food,306.21,0
synthetic-user-6,2025-03-24,SALARY CREDIT,SALARY CREDIT,Salary,65692.33,0
synthetic-user-6,2025-03-25,STARBUCKS,STARBUCKS,Food,258.14,0
synthetic-user-6,2025-03-28,FLIPKART,FLIPKART,Shopping,1036.8,0
synthetic-user-6,2025-03-30,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,375.65,0
synthetic-user-6,2025-04-02,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,532.44,0
synthetic-user-6,2025-04-04,AMAZON,AMAZON,Shopping,1343.06,0
synthetic-user-6,2025-04-05,ZOMATO,ZOMATO,Food,453.93,0
synthetic-user-6,2025-04-05,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,771.24,0
synthetic-user-6,2025-04-08,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,728.59,0
synthetic-user-6,2025-04-11,SALARY CREDIT,SALARY CREDIT,Salary,58823.24,0
synthetic-user-6,2025-04-12,STARBUCKS,STARBUCKS,Food,191.93,0
synthetic-user-6,2025-04-12,ZERODHA,ZERODHA,Investment,5903.09,0
synthetic-user-6,2025-04-13,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,18022.63,0
synthetic-user-6,2025-04-14,DMART,DMART,Groceries,2765.57,0
synthetic-user-6,2025-04-14,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2382.59,0
synthetic-user-6,2025-04-15,AMAZON,AMAZON,Shopping,1519.58,0
synthetic-user-6,2025-04-17,STARBUCKS,STARBUCKS,Food,290.84,0
synthetic-user-6,2025-04-19,ZERODHA,ZERODHA,Investment,5497.2,0
synthetic-user-6,2025-04-22,SWIGGY,SWIGGY,Food,366.69,0
synthetic-user-6,2025-04-25,DMART,DMART,Groceries,1591.93,0
synthetic-user-6,2025-04-26,BIGBASKET,BIGBASKET,Groceries,1757.78,0
synthetic-user-6,2025-04-26,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,410.55,0
synthetic-user-6,2025-04-28,AMAZON,AMAZON,Shopping,1046.02,0
synthetic-user-6,2025-05-01,UNKNOWN ELECTRONICS STORE,UNKNOWN ELECTRONICS STORE,Shopping,42821.0,1
synthetic-user-6,2025-05-04,MYNTRA,MYNTRA,Shopping,15214.62,1
synthetic-user-6,2025-05-04,AMAZON,AMAZON,Shopping,1339.15,0
synthetic-user-6,2025-05-06,FLIPKART,FLIPKART,Shopping,7865.7,1
synthetic-user-6,2025-05-09,BIGBASKET,BIGBASKET,Groceries,1659.44,0
synthetic-user-6,2025-05-11,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14721.7,0
synthetic-user-6,2025-05-13,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2087.21,0
synthetic-user-6,2025-05-16,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2112.54,0
synthetic-user-6,2025-05-19,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,699.56,0
synthetic-user-6,2025-05-20,ZERODHA,ZERODHA,Investment,4185.78,0
synthetic-user-6,2025-05-23,ZERODHA,ZERODHA,Investment,5132.0,0
synthetic-user-6,2025-05-24,OLA CABS,OLA CABS,Transportation,175.5,0
synthetic-user-6,2025-05-24,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17020.68,0
synthetic-user-6,2025-05-25,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15664.42,0
synthetic-user-6,2025-05-28,BIGBASKET,BIGBASKET,Groceries,1429.82,0
synthetic-user-6,2025-05-31,UBER,UBER,Transportation,179.73,0
synthetic-user-6,2025-06-03,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,545.39,0
synthetic-user-6,2025-06-05,STARBUCKS,STARBUCKS,Food,309.33,0
synthetic-user-6,2025-06-07,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,50092.36,1
synthetic-user-6,2025-06-08,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,947.88,0
synthetic-user-6,2025-06-11,SWIGGY,SWIGGY,Food,312.65,0
synthetic-user-6,2025-06-14,UBER,UBER,Transportation,196.85,0
synthetic-user-6,2025-06-16,FLIPKART,FLIPKART,Shopping,988.39,0
synthetic-user-6,2025-06-18,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,658.34,0
synthetic-user-6,2025-06-19,ZERODHA,ZERODHA,Investment,4332.34,0
synthetic-user-6,2025-06-22,SWIGGY,SWIGGY,Food,272.84,0
synthetic-user-6,2025-06-24,FLIPKART,FLIPKART,Shopping,984.02,0
synthetic-user-6,2025-06-26,SALARY CREDIT,SALARY CREDIT,Salary,91788.67,0
synthetic-user-6,2025-06-28,AMAZON,AMAZON,Shopping,1409.74,0
synthetic-user-6,2025-06-30,ZERODHA,ZERODHA,Investment,5156.13,0
synthetic-user-6,2025-07-03,DMART,DMART,Groceries,1359.69,0
synthetic-user-6,2025-07-03,FLIPKART,FLIPKART,Shopping,990.75,0
synthetic-user-6,2025-07-06,OLA CABS,OLA CABS,Transportation,208.07,0
synthetic-user-6,2025-07-08,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,916.67,0
synthetic-user-6,2025-07-11,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,521.13,0
synthetic-user-6,2025-07-13,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,462.83,0
synthetic-user-6,2025-07-14,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,477.77,0
synthetic-user-6,2025-07-15,MYNTRA,MYNTRA,Shopping,1409.86,0
synthetic-user-6,2025-07-16,FLIPKART,FLIPKART,Shopping,912.25,0
synthetic-user-6,2025-07-19,MYNTRA,MYNTRA,Shopping,1293.28,0
synthetic-user-6,2025-07-22,SALARY CREDIT,SALARY CREDIT,Salary,74339.49,0
synthetic-user-6,2025-07-22,STARBUCKS,STARBUCKS,Food,225.71,0
synthetic-user-6,2025-07-22,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,609.26,0
synthetic-user-6,2025-07-24,DMART,DMART,Groceries,2130.4,0
synthetic-user-6,2025-07-27,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16143.09,0
synthetic-user-6,2025-07-28,UBER,UBER,Transportation,206.27,0
synthetic-user-6,2025-07-29,ZOMATO,ZOMATO,Food,331.76,0
synthetic-user-6,2025-07-29,OLA CABS,OLA CABS,Transportation,181.15,0
synthetic-user-6,2025-07-30,STARBUCKS,STARBUCKS,Food,227.27,0
synthetic-user-6,2025-07-31,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1497.17,0
synthetic-user-6,2025-08-03,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,7593.57,1
synthetic-user-7,2025-01-31,ZERODHA,ZERODHA,Investment,6109.29,0
synthetic-user-7,2025-02-01,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,26197.04,1
synthetic-user-7,2025-02-03,BIGBASKET,BIGBASKET,Groceries,1276.85,0
synthetic-user-7,2025-02-04,ZOMATO,ZOMATO,Food,453.43,0
synthetic-user-7,2025-02-06,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14579.21,0
synthetic-user-7,2025-02-08,DMART,DMART,Groceries,1599.8,0
synthetic-user-7,2025-02-10,SALARY CREDIT,SALARY CREDIT,Salary,61006.91,0
synthetic-user-7,2025-02-13,UNKNOWN ELECTRONICS STORE,UNKNOWN ELECTRONICS STORE,Shopping,24503.56,1
synthetic-user-7,2025-02-13,UBER,UBER,Transportation,214.99,0
synthetic-user-7,2025-02-13,ZOMATO,ZOMATO,Food,339.25,0
synthetic-user-7,2025-02-13,ZOMATO,ZOMATO,Food,460.6,0
synthetic-user-7,2025-02-13,SWIGGY,SWIGGY,Food,374.86,0
synthetic-user-7,2025-02-16,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,459.99,0
synthetic-user-7,2025-02-18,DMART,DMART,Groceries,2125.98,0
synthetic-user-7,2025-02-18,BIGBASKET,BIGBASKET,Groceries,1829.05,0
synthetic-user-7,2025-02-20,DMART,DMART,Groceries,1439.82,0
synthetic-user-7,2025-02-20,BIGBASKET,BIGBASKET,Groceries,1735.02,0
synthetic-user-7,2025-02-23,OLA CABS,OLA CABS,Transportation,188.91,0
synthetic-user-7,2025-02-24,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1586.8,0
synthetic-user-7,2025-02-26,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,403.95,0
synthetic-user-7,2025-03-01,SWIGGY,SWIGGY,Food,350.82,0
synthetic-user-7,2025-03-01,BIGBASKET,BIGBASKET,Groceries,1670.74,0
synthetic-user-7,2025-03-02,ZERODHA,ZERODHA,Investment,4040.84,0
synthetic-user-7,2025-03-02,BIGBASKET,BIGBASKET,Groceries,1767.33,0
synthetic-user-7,2025-03-05,FLIPKART,FLIPKART,Shopping,878.52,0
synthetic-user-7,2025-03-07,BIGBASKET,BIGBASKET,Groceries,1677.11,0
synthetic-user-7,2025-03-09,MYNTRA,MYNTRA,Shopping,1077.53,0
synthetic-user-7,2025-03-12,BIGBASKET,BIGBASKET,Groceries,1781.03,0
synthetic-user-7,2025-03-12,UBER,UBER,Transportation,149.27,0
synthetic-user-7,2025-03-14,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16708.15,0
synthetic-user-7,2025-03-14,MYNTRA,MYNTRA,Shopping,1450.48,0
synthetic-user-7,2025-03-15,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,668.57,0
synthetic-user-7,2025-03-18,SALARY CREDIT,SALARY CREDIT,Salary,63178.02,0
synthetic-user-7,2025-03-21,UBER,UBER,Transportation,235.11,0
synthetic-user-7,2025-03-21,UBER,UBER,Transportation,230.2,0
synthetic-user-7,2025-03-21,SALARY CREDIT,SALARY CREDIT,Salary,69736.56,0
synthetic-user-7,2025-03-22,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,510.2,0
synthetic-user-7,2025-03-22,DMART,DMART,Groceries,1654.77,0
synthetic-user-7,2025-03-25,STARBUCKS,STARBUCKS,Food,254.61,0
synthetic-user-7,2025-03-27,SWIGGY,SWIGGY,Food,327.75,0
synthetic-user-7,2025-03-28,MYNTRA,MYNTRA,Shopping,1175.01,0
synthetic-user-7,2025-03-28,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,779.98,0
synthetic-user-7,2025-03-31,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,461.29,0
synthetic-user-7,2025-03-31,ZERODHA,ZERODHA,Investment,55465.37,1
synthetic-user-7,2025-04-03,STARBUCKS,STARBUCKS,Food,250.3,0
synthetic-user-7,2025-04-05,ZOMATO,ZOMATO,Food,347.24,0
synthetic-user-7,2025-04-06,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,545.01,0
synthetic-user-7,2025-04-09,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15940.39,0
synthetic-user-7,2025-04-09,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,12451.01,0
synthetic-user-7,2025-04-09,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,3048.35,0
synthetic-user-7,2025-04-09,SWIGGY,SWIGGY,Food,392.7,0
synthetic-user-7,2025-04-11,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,343.77,0
synthetic-user-7,2025-04-12,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17034.97,0
synthetic-user-7,2025-04-12,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14343.82,0
synthetic-user-7,2025-04-14,SALARY CREDIT,SALARY CREDIT,Salary,63073.31,0
synthetic-user-7,2025-04-17,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,860.58,0
synthetic-user-7,2025-04-17,FLIPKART,FLIPKART,Shopping,861.31,0
synthetic-user-7,2025-04-17,UBER,UBER,Transportation,191.43,0
synthetic-user-7,2025-04-20,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2554.79,0
synthetic-user-7,2025-04-21,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,675.86,0
synthetic-user-7,2025-04-22,OLA CABS,OLA CABS,Transportation,177.33,0
